ID,Case_Number,Date,Block,IUCR,Primary_Type,Description,Location_Description,Arrest,Domestic,Beat,District,Ward,Community_Area,FBI_Code,X_Coordinate,Y_Coordinate,Year,Updated_On,Latitude,Longitude,Location
12584606,JF103551,"01-04-2022 00:00","066XX S JEFFERY DR",810,THEFT,"OVER $500",STREET,FALSE,FALSE,331,3,5,42,6,1190735,1861146,2022,"11-12-2022 15:46",41.77400254,-87.57634943,"(41.774002542, -87.576349428)"
12584050,JF102719,"01-04-2022 01:08","050XX S DREXEL BLVD",810,THEFT,"OVER $500",APARTMENT,FALSE,TRUE,222,2,4,39,6,1183168,1871743,2022,"11-12-2022 15:46",41.80326105,-87.60375856,"(41.803261053, -87.603758561)"
12584284,JF103094,"01-04-2022 05:35","001XX W 81ST ST",810,THEFT,"OVER $500",ALLEY,FALSE,FALSE,622,6,21,44,6,1176581,1851270,2022,"11-12-2022 15:46",41.74723182,-87.62853137,"(41.747231822, -87.628531366)"
12586930,JF105652,"01-04-2022 07:50","011XX W MONROE ST",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,1232,12,25,28,6,1168902,1899722,2022,"11-12-2022 15:46",41.88035838,-87.65526843,"(41.880358375, -87.655268425)"
12586899,JF105525,"01-04-2022 08:35","019XX N MILWAUKEE AVE",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,1434,14,32,22,6,1160275,1912748,2022,"11-12-2022 15:46",41.91628546,-87.68658527,"(41.916285455, -87.68658527)"
12586099,JF105043,"01-04-2022 09:17","031XX N KOSTNER AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2523,25,31,20,6,1146502,1920416,2022,"11-12-2022 15:46",41.93760103,-87.7369911,"(41.937601033, -87.736991103)"
12586772,JF105928,"01-04-2022 09:30","054XX S INGLESIDE AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,233,2,5,41,6,1183457,1869424,2022,"11-12-2022 15:46",41.79689079,-87.60277096,"(41.796890794, -87.602770958)"
12584213,JF102910,"01-04-2022 10:00","112XX S WALLACE ST",810,THEFT,"OVER $500","SCHOOL - PUBLIC BUILDING",FALSE,FALSE,2233,22,34,49,6,1174313,1830380,2022,"11-12-2022 15:46",41.68995741,-87.63746062,"(41.68995741, -87.637460623)"
12584972,JF103877,"01-04-2022 10:00","087XX W BRYN MAWR AVE",810,THEFT,"OVER $500","RESIDENCE - GARAGE",FALSE,FALSE,1614,16,41,76,6,1117142,1936036,2022,"11-12-2022 15:46",41.98097405,-87.84456942,"(41.980974046, -87.844569423)"
12584460,JF103257,"01-04-2022 11:30","057XX S LAKE SHORE DR",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,331,3,5,41,6,1189729,1867390,2022,"11-12-2022 15:46",41.79116079,-87.57983659,"(41.791160785, -87.579836586)"
12584821,JF103676,"01-04-2022 11:30","001XX W MADISON ST",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,122,1,42,32,6,1174945,1900351,2022,"11-12-2022 15:46",41.88195123,-87.63306051,"(41.881951231, -87.633060512)"
12585949,JF104885,"01-04-2022 12:00","002XX W 115TH ST",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,522,5,34,53,6,1176800,1828686,2022,"10-11-2022 16:45",41.68525333,-87.62840644,"(41.685253328, -87.628406443)"
12598138,JF119653,"01-04-2022 12:00","084XX S COTTAGE GROVE AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,632,6,6,44,6,1183031,1849235,2022,"11-12-2022 15:46",41.74150015,-87.6049601,"(41.741500152, -87.604960102)"
12586648,JF105941,"01-04-2022 12:00","061XX W 63RD ST",810,THEFT,"OVER $500","APPLIANCE STORE",FALSE,FALSE,812,8,13,64,6,1136604,1862116,2022,"11-12-2022 15:46",41.77780052,-87.77476247,"(41.777800524, -87.774762467)"
12584275,JF103037,"01-04-2022 12:00","095XX S VANDERPOEL AVE",810,THEFT,"OVER $500","SCHOOL - PUBLIC BUILDING",FALSE,FALSE,2213,22,19,72,6,1166298,1841546,2022,"11-12-2022 15:46",41.72077267,-87.66648723,"(41.720772668, -87.666487228)"
12707537,JF252740,"01-04-2022 12:00","048XX W LAKE ST",810,THEFT,"OVER $500","FACTORY / MANUFACTURING BUILDING",FALSE,FALSE,1532,15,28,25,6,1144065,1901845,2022,"11-12-2022 15:46",41.88668641,-87.74641466,"(41.886686408, -87.746414659)"
12610399,JF134761,"01-04-2022 12:12","043XX N BERNARD ST",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,1723,17,35,16,6,1152612,1928538,2022,"11-12-2022 15:46",41.95976956,-87.71432002,"(41.959769563, -87.714320021)"
12585910,JF104937,"01-04-2022 14:00","0000X E SUPERIOR ST",810,THEFT,"OVER $500",SIDEWALK,FALSE,FALSE,1834,18,42,8,6,1176473,1905371,2022,"10-11-2022 16:45",41.89569203,-87.62729811,"(41.895692026, -87.627298109)"
12589477,JF109339,"01-04-2022 14:00","071XX S ST LAWRENCE AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,TRUE,323,3,6,69,6,1181474,1857732,2022,"11-12-2022 15:46",41.76485286,-87.61040322,"(41.764852858, -87.610403224)"
12584396,JF103186,"01-04-2022 14:10","002XX S FRANKLIN ST",810,THEFT,"OVER $500",RESTAURANT,FALSE,FALSE,122,1,42,32,6,1174369,1899091,2022,"10-11-2022 16:45",41.87850659,-87.63521319,"(41.878506591, -87.635213191)"
12584530,JF103239,"01-04-2022 14:40","036XX N RECREATION DR",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,1925,19,46,6,6,1172031,1924865,2022,"10-11-2022 16:45",41.94928361,-87.64303608,"(41.949283608, -87.643036076)"
12584960,JF103820,"01-04-2022 16:00","042XX N PULASKI RD",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1722,17,39,16,6,1148967,1927826,2022,"10-11-2022 16:45",41.95788725,-87.72773929,"(41.957887254, -87.72773929)"
12586936,JF105586,"01-04-2022 16:00","027XX W COYLE AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2411,24,50,2,6,1156847,1945995,2022,"11-12-2022 15:46",42.00758739,-87.69827433,"(42.007587394, -87.698274327)"
12587193,JF105832,"01-04-2022 16:30","040XX W BERTEAU AVE",810,THEFT,"OVER $500","VEHICLE NON-COMMERCIAL",FALSE,FALSE,1722,17,39,16,6,1148735,1927607,2022,"11-12-2022 15:46",41.9572908,-87.72859789,"(41.957290797, -87.72859789)"
12584567,JF103412,"01-04-2022 17:19","031XX N BROADWAY",810,THEFT,"OVER $500","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,1934,19,44,6,6,1171708,1920879,2022,"11-12-2022 15:46",41.93835301,-87.64434114,"(41.938353011, -87.644341137)"
12585028,JF103915,"01-04-2022 17:22","005XX E 33RD PL",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,211,2,4,35,6,1180708,1882808,2022,"11-12-2022 15:46",41.83368122,-87.61243999,"(41.83368122, -87.612439993)"
12585043,JF103886,"01-04-2022 17:39","060XX S ALBANY AVE",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,823,8,16,66,6,1156751,1864444,2022,"10-11-2022 16:45",41.78380605,-87.70083944,"(41.783806047, -87.700839439)"
12584616,JF103547,"01-04-2022 17:58","018XX W HUBBARD ST",810,THEFT,"OVER $500","VEHICLE NON-COMMERCIAL",FALSE,FALSE,1221,12,27,24,6,1164020,1903119,2022,"11-12-2022 15:46",41.88978446,-87.6730986,"(41.889784463, -87.673098599)"
12585288,JF104290,"01-04-2022 18:00","013XX S FEDERAL ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,131,1,3,33,6,1175985,1894283,2022,"10-11-2022 16:45",41.86527692,-87.62942441,"(41.865276917, -87.629424414)"
12585173,JF104135,"01-04-2022 18:00","061XX S CALIFORNIA AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,825,8,16,66,6,1158766,1863770,2022,"10-11-2022 16:45",41.78191558,-87.69347005,"(41.781915584, -87.69347005)"
12585715,JF104784,"01-04-2022 18:00","006XX E 103RD PL",810,THEFT,"OVER $500",STREET,FALSE,FALSE,512,5,9,49,6,1182215,1836468,2022,"11-12-2022 15:46",41.70648488,-87.60834381,"(41.706484881, -87.608343809)"
12584610,JF103489,"01-04-2022 18:00","009XX W ADDISON ST",810,THEFT,"OVER $500","SMALL RETAIL STORE",FALSE,FALSE,1924,19,44,6,6,1169164,1924101,2022,"11-12-2022 15:46",41.94725004,-87.65359694,"(41.947250041, -87.653596936)"
12585116,JF104088,"01-04-2022 19:00","075XX S ESSEX AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,421,4,7,43,6,1194175,1855369,2022,"11-12-2022 15:46",41.75806625,-87.56392874,"(41.758066253, -87.563928742)"
12585254,JF104120,"01-04-2022 20:00","011XX W NORTH SHORE AVE",810,THEFT,"OVER $500","DRIVEWAY - RESIDENTIAL",FALSE,FALSE,2432,24,49,1,6,1167446,1944661,2022,"11-12-2022 15:46",42.00370451,-87.6593172,"(42.00370451, -87.659317195)"
12584915,JF103777,"01-04-2022 21:00","074XX N RIDGE BLVD",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2411,24,49,2,6,1160607,1949424,2022,"11-12-2022 15:46",42.01691929,-87.68434486,"(42.016919291, -87.684344863)"
12588856,JF108644,"01-04-2022 21:00","032XX N KILPATRICK AVE",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,1731,17,30,15,6,1144611,1921194,2022,"11-12-2022 15:46",41.93977182,-87.74392128,"(41.939771822, -87.743921282)"
12584831,JF103648,"01-04-2022 22:30","040XX W LEXINGTON ST",810,THEFT,"OVER $500",STREET,FALSE,TRUE,1132,11,24,26,6,1149617,1896473,2022,"11-12-2022 15:46",41.87183903,-87.72616565,"(41.871839027, -87.726165654)"
12584872,JF103733,"01-04-2022 22:30","056XX S CALUMET AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,TRUE,231,2,20,40,6,1179447,1867661,2022,"11-12-2022 15:46",41.79214554,-87.61752976,"(41.792145536, -87.617529758)"
12584857,JF103675,"01-04-2022 22:30","109XX S HALSTED ST",810,THEFT,"OVER $500","NURSING / RETIREMENT HOME",FALSE,FALSE,2233,22,34,49,6,1172930,1832289,2022,"11-12-2022 15:46",41.69522655,-87.64246776,"(41.69522655, -87.642467755)"
12702867,JF247277,"01-05-2022 00:00","024XX W DEVON AVE",810,THEFT,"OVER $500","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,2413,24,50,2,6,1159072,1942417,2022,"11-12-2022 15:46",41.99772366,-87.69018697,"(41.997723659, -87.690186971)"
12596815,JF117926,"01-05-2022 00:15","021XX W ERIE ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1221,12,26,24,6,1162115,1904323,2022,"11-12-2022 15:46",41.89312835,-87.68006092,"(41.893128346, -87.680060918)"
12586933,JF105558,"01-05-2022 02:00","062XX N CICERO AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,1621,16,39,12,6,1143275,1940887,2022,"11-12-2022 15:46",41.99383611,-87.74833736,"(41.993836112, -87.748337363)"
12585068,JF103955,"01-05-2022 04:10","014XX W MORSE AVE",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,2431,24,49,1,6,1165435,1946172,2022,"11-12-2022 15:46",42.00789393,-87.66667231,"(42.007893927, -87.666672308)"
12584905,JF103746,"01-05-2022 04:18","081XX S CALIFORNIA AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,835,8,18,70,6,1159127,1850529,2022,"10-11-2022 16:45",41.74557292,-87.69250818,"(41.745572921, -87.692508179)"
12586288,JF105393,"01-05-2022 05:00","028XX W WALNUT ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1222,12,27,27,6,1157271,1901504,2022,"11-12-2022 15:46",41.88549258,-87.69792782,"(41.885492577, -87.697927823)"
12586402,JF105618,"01-05-2022 05:15","099XX S LOWE AVE",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,2232,22,34,73,6,1173722,1838988,2022,"11-12-2022 15:46",41.71359213,-87.63937035,"(41.713592131, -87.639370346)"
12604116,JF127007,"01-05-2022 09:00","0000X E GRAND AVE",810,THEFT,"OVER $500","DEPARTMENT STORE",TRUE,FALSE,1834,18,42,8,6,1176796,1903917,2022,"11-12-2022 15:46",41.89169488,-87.62615583,"(41.891694878, -87.626155832)"
12585238,JF104212,"01-05-2022 09:30","018XX N MASON AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2531,25,29,25,6,1136462,1911490,2022,"11-12-2022 15:46",41.9132928,-87.77410439,"(41.9132928, -87.774104388)"
12625874,JF153765,"01-05-2022 10:00","064XX S RICHMOND ST",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,823,8,17,66,6,1157822,1861791,2022,"11-12-2022 15:46",41.77650415,-87.69698471,"(41.776504146, -87.696984714)"
12585725,JF104801,"01-05-2022 10:30","086XX S EUCLID AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,412,4,8,45,6,1190684,1848105,2022,"11-12-2022 15:46",41.73821815,-87.57695668,"(41.738218154, -87.576956683)"
12593903,JF114695,"01-05-2022 12:00","049XX N MONITOR AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1622,16,45,11,6,1136181,1932583,2022,"10-11-2022 16:45",41.97117924,-87.77463167,"(41.971179238, -87.774631665)"
12586903,JF105687,"01-05-2022 12:29","091XX S COLFAX AVE",810,THEFT,"OVER $500","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,423,4,7,48,6,1195091,1844931,2022,"11-12-2022 15:46",41.729401,-87.56091514,"(41.729401004, -87.560915143)"
12619436,JF146188,"01-05-2022 12:30","007XX N PULASKI RD",810,THEFT,"OVER $500","SCHOOL - PUBLIC GROUNDS",FALSE,FALSE,1111,11,37,23,6,1149590,1904648,2022,"11-12-2022 15:46",41.89427265,-87.72605239,"(41.894272651, -87.726052394)"
12585398,JF104462,"01-05-2022 13:00","032XX W ARDMORE AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1711,17,39,13,6,1153599,1938354,2022,"11-12-2022 15:46",41.98668562,-87.71042894,"(41.986685622, -87.710428941)"
12586921,JF105518,"01-05-2022 14:30","0000X E 8TH ST",810,THEFT,"OVER $500","PARK PROPERTY",FALSE,FALSE,123,1,4,32,6,1176857,1896680,2022,"11-12-2022 15:46",41.87183477,-87.62615082,"(41.871834768, -87.62615082)"
12599306,JF120883,"01-05-2022 14:50","038XX S LANGLEY AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,212,2,4,36,6,1181495,1879471,2022,"11-12-2022 15:46",41.8245061,-87.6096555,"(41.824506095, -87.609655498)"
12585274,JF104239,"01-05-2022 15:00","013XX E 47TH ST",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,222,2,4,39,6,1185692,1874100,2022,"11-12-2022 15:46",41.80966967,-87.59442767,"(41.809669669, -87.594427666)"
12623082,JF150702,"01-05-2022 15:00","120XX S HARVARD AVE",810,THEFT,"OVER $500","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,523,5,34,53,6,1176125,1825013,2022,"11-12-2022 15:46",41.67518918,-87.63098705,"(41.675189177, -87.630987052)"
12585469,JF104226,"01-05-2022 15:40","012XX S WABASH AVE",810,THEFT,"OVER $500","GAS STATION",FALSE,FALSE,131,1,3,33,6,1176963,1894862,2022,"11-12-2022 15:46",41.86684367,-87.62581667,"(41.866843668, -87.625816668)"
12585605,JF104530,"01-05-2022 16:00","082XX S RIDGELAND AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,TRUE,414,4,8,45,6,1189361,1850716,2022,"11-12-2022 15:46",41.74541479,-87.58172022,"(41.745414793, -87.581720217)"
12595707,JF116829,"01-05-2022 16:30","038XX S DR MARTIN LUTHER KING JR DR",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,212,2,3,35,6,1179485,1879705,2022,"11-12-2022 15:46",41.82519443,-87.61702233,"(41.825194431, -87.617022328)"
12585754,JF104844,"01-05-2022 17:00","016XX N CLAREMONT AVE",810,THEFT,"OVER $500","RESIDENCE - GARAGE",FALSE,FALSE,1434,14,32,24,6,1160437,1911080,2022,"10-11-2022 16:45",41.91170499,-87.68603634,"(41.911704985, -87.686036339)"
12632881,JF162355,"01-05-2022 17:00","020XX W NORTH AVE",810,THEFT,"OVER $500",SIDEWALK,FALSE,FALSE,1434,14,2,24,6,1162372,1910640,2022,"11-12-2022 15:46",41.9104573,-87.67894008,"(41.910457302, -87.678940081)"
12591093,JF111167,"01-05-2022 17:30","053XX S HOYNE AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,932,9,16,61,6,1163271,1869076,2022,"11-12-2022 15:46",41.79638275,-87.67680494,"(41.796382753, -87.676804941)"
12586038,JF105273,"01-05-2022 17:40","035XX W EDDY ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1732,17,35,21,6,1152066,1923375,2022,"11-12-2022 15:46",41.94561273,-87.716464,"(41.945612727, -87.716464002)"
12589485,JF109311,"01-05-2022 18:05","097XX S MICHIGAN AVE",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,511,5,9,49,6,1178863,1840495,2022,"11-12-2022 15:46",41.71761229,-87.62049653,"(41.717612292, -87.620496532)"
12585376,JF104403,"01-05-2022 18:30","041XX N MASON AVE",810,THEFT,"OVER $500",STREET,FALSE,TRUE,1624,16,38,15,6,1135947,1926827,2022,"11-12-2022 15:46",41.95538841,-87.77562989,"(41.955388408, -87.775629885)"
12585367,JF104445,"01-05-2022 19:00","012XX N MILWAUKEE AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1424,14,1,24,6,1165076,1908678,2022,"11-12-2022 15:46",41.9050164,-87.66906245,"(41.905016401, -87.669062452)"
12585600,JF104632,"01-05-2022 19:30","066XX N ARTESIAN AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2412,24,50,2,6,1158779,1944057,2022,"11-12-2022 15:46",42.00222991,-87.69121957,"(42.002229911, -87.691219569)"
12585627,JF104641,"01-05-2022 20:00","064XX N BELL AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2412,24,50,2,6,1160139,1942784,2022,"10-11-2022 16:45",41.99870866,-87.68625166,"(41.998708661, -87.686251661)"
12585683,JF104669,"01-05-2022 20:15","005XX W MADISON ST",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,121,1,42,28,6,1172573,1900294,2022,"11-12-2022 15:46",41.8818476,-87.64177207,"(41.881847601, -87.641772074)"
12587030,JF106334,"01-05-2022 20:30","055XX W VAN BUREN ST",810,THEFT,"OVER $500","SMALL RETAIL STORE",FALSE,FALSE,1522,15,29,25,6,1139434,1897461,2022,"11-12-2022 15:46",41.8747418,-87.76352802,"(41.874741802, -87.763528016)"
12585570,JF104549,"01-05-2022 21:30","076XX S PULASKI RD",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,833,8,18,65,6,1151008,1853861,2022,"11-12-2022 15:46",41.75487857,-87.72217132,"(41.754878573, -87.722171321)"
12585698,JF104743,"01-05-2022 22:00","007XX E 131ST ST",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,533,5,9,54,6,1183487,1818546,2022,"11-12-2022 15:46",41.65727496,-87.60424123,"(41.657274958, -87.604241228)"
12585695,JF104681,"01-05-2022 22:30","063XX N WESTERN AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2413,24,50,2,6,1159170,1941923,2022,"11-12-2022 15:46",41.99636609,-87.68984012,"(41.996366085, -87.68984012)"
12585704,JF104728,"01-05-2022 23:30","016XX S TRUMBULL AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,1021,10,24,29,6,1153639,1891542,2022,"11-12-2022 15:46",41.8582288,-87.71153028,"(41.858228798, -87.711530284)"
12592337,JF112857,"01-06-2022 00:00","007XX S INDEPENDENCE BLVD",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,1133,11,24,27,6,1151379,1896344,2022,"11-12-2022 15:46",41.87145065,-87.71969997,"(41.871450654, -87.719699971)"
12597978,JF119598,"01-06-2022 00:00","009XX W CUYLER AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1915,19,46,3,6,1169320,1927088,2022,"11-12-2022 15:46",41.95544309,-87.65293636,"(41.955443086, -87.652936362)"
12585652,JF104661,"01-06-2022 01:00","001XX W 108TH ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,513,5,34,49,6,1177069,1833334,2022,"11-12-2022 15:46",41.69800208,-87.62728224,"(41.698002081, -87.627282237)"
12585644,JF104626,"01-06-2022 03:13","051XX S CALIFORNIA AVE",810,THEFT,"OVER $500","VEHICLE NON-COMMERCIAL",FALSE,FALSE,923,9,14,63,6,1158578,1870438,2022,"11-12-2022 15:46",41.80021733,-87.69397751,"(41.800217329, -87.693977507)"
12590248,JF110226,"01-06-2022 04:00","054XX W ROOSEVELT RD",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,1522,15,29,25,6,1140144,1894154,2022,"11-12-2022 15:46",41.86565399,-87.76100212,"(41.865653989, -87.761002116)"
12585959,JF105070,"01-06-2022 05:30","054XX W FLOURNOY ST",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,1522,15,29,25,6,1140293,1896425,2022,"11-12-2022 15:46",41.87188319,-87.76039948,"(41.87188319, -87.760399478)"
12585965,JF105121,"01-06-2022 05:45","008XX W WAVELAND AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1923,19,44,6,6,1170057,1924785,2022,"11-12-2022 15:46",41.94910748,-87.65029449,"(41.949107483, -87.650294493)"
12585860,JF104668,"01-06-2022 07:17","035XX S MICHIGAN AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,212,2,3,35,6,1177772,1881681,2022,"11-12-2022 15:46",41.83065575,-87.62324688,"(41.830655752, -87.623246884)"
12619709,JF146465,"01-06-2022 08:00","002XX N LA SALLE ST",810,THEFT,"OVER $500","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,122,1,42,32,6,1175099,1901781,2022,"11-12-2022 15:46",41.88587179,-87.63245215,"(41.885871785, -87.632452147)"
12590762,JF110321,"01-06-2022 09:00","050XX N BROADWAY",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,2033,20,48,3,6,1167397,1933889,2022,"11-12-2022 15:46",41.97414695,-87.65980913,"(41.974146947, -87.65980913)"
12622092,JF149458,"01-06-2022 09:30","069XX W WOLFRAM ST",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,2511,25,36,18,6,1129443,1918168,2022,"11-12-2022 15:46",41.93174077,-87.79973852,"(41.931740765, -87.799738522)"
12586906,JF105721,"01-06-2022 10:05","017XX N LEAVITT ST",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,1434,14,32,24,6,1161413,1911883,2022,"11-12-2022 15:46",41.91388821,-87.68242843,"(41.913888208, -87.682428428)"
12589908,JF109640,"01-06-2022 11:36","053XX S PRINCETON AVE",810,THEFT,"OVER $500","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,935,9,3,37,6,1175195,1869460,2022,"11-12-2022 15:46",41.79717827,-87.63306732,"(41.797178266, -87.633067324)"
12586030,JF104915,"01-06-2022 11:50","013XX W BALMORAL AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2013,20,48,77,6,1166188,1935979,2022,"11-12-2022 15:46",41.97990797,-87.66419491,"(41.979907971, -87.664194906)"
12586262,JF105402,"01-06-2022 12:00","008XX W IRVING PARK RD",810,THEFT,"OVER $500","HOSPITAL BUILDING / GROUNDS",FALSE,FALSE,1915,19,46,3,6,1169789,1926761,2022,"10-11-2022 16:45",41.95453556,-87.6512218,"(41.954535555, -87.651221802)"
12636037,JF166258,"01-06-2022 13:00","113XX S PULASKI RD",810,THEFT,"OVER $500","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,2211,22,19,74,6,1151734,1829108,2022,"11-12-2022 15:46",41.68693759,-87.72015681,"(41.68693759, -87.720156809)"
12600367,JF122542,"01-06-2022 13:28","012XX W ADAMS ST",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,1224,12,27,28,6,1168050,1899234,2022,"11-12-2022 15:46",41.8790377,-87.65841096,"(41.879037696, -87.658410955)"
12586044,JF105212,"01-06-2022 14:00","004XX N MICHIGAN AVE",810,THEFT,"OVER $500","SMALL RETAIL STORE",FALSE,FALSE,1834,18,42,8,6,1177329,1903108,2022,"10-11-2022 16:45",41.88946287,-87.62422294,"(41.88946287, -87.624222942)"
12586931,JF105696,"01-06-2022 15:00","025XX N NORDICA AVE",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,2512,25,29,18,6,1128662,1916089,2022,"11-12-2022 15:46",41.92604903,-87.80265592,"(41.926049032, -87.80265592)"
12615578,JF141552,"01-06-2022 15:00","027XX W FOSTER AVE",810,THEFT,"OVER $500","HOSPITAL BUILDING / GROUNDS",FALSE,FALSE,2031,20,40,4,6,1157125,1934423,2022,"11-12-2022 15:46",41.97582767,-87.69756759,"(41.975827666, -87.697567585)"
12586025,JF105159,"01-06-2022 15:02","0000X W GRAND AVE",810,THEFT,"OVER $500",RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1175695,1903888,2022,"10-11-2022 16:45",41.89164013,-87.63020013,"(41.89164013, -87.630200131)"
12587159,JF105929,"01-06-2022 15:45","064XX W FULLERTON AVE",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,2512,25,36,19,6,1133118,1915251,2022,"11-12-2022 15:46",41.92367262,-87.78630161,"(41.923672617, -87.786301606)"
12598807,JF120573,"01-06-2022 16:00","024XX S WENTWORTH AVE",810,THEFT,"OVER $500",ALLEY,FALSE,FALSE,914,9,25,34,6,1175358,1888182,2022,"11-12-2022 15:46",41.84854943,-87.63190909,"(41.848549425, -87.631909092)"
12586882,JF106168,"01-06-2022 16:00","013XX W 52ND ST",810,THEFT,"OVER $500","PARK PROPERTY",FALSE,FALSE,934,9,20,61,6,1168459,1870286,2022,"11-12-2022 15:46",41.79959283,-87.65774524,"(41.799592827, -87.657745237)"
12586181,JF105365,"01-06-2022 17:45","007XX W LAKE ST",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,1214,12,27,28,6,1171203,1901678,2022,"11-12-2022 15:46",41.88567557,-87.64676199,"(41.885675573, -87.646761991)"
12589572,JF109463,"01-06-2022 19:00","068XX S PRAIRIE AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,322,3,6,69,6,1179219,1859796,2022,"11-12-2022 15:46",41.7705684,-87.6186055,"(41.770568403, -87.618605503)"
